,Area,Bairro,CEP,Cidade,DataAtualizacaoHumanizada,Endereco,Estado,FormatarSubTipoImovel,FormatarSubTipoOferta,Latitude,Longitude,PrecoCondominio,QuantidadeQuartos,QuantidadeSuites,QuantidadeVagas,SubTipo,SubTipoOferta,Tipo,UrlFicha,Valor,ValorIPTU,DataAtualizacaoEmDias,PrecoPorMetro
246,170,Centro,88301320,Itajaí,há 5 dias,Rua Samuel Heusi,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,0.0,0.0,480.0,3,1,1,5,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos--centro-itajai-sc-170m2-id-2453675467?paginaoferta=80,2350.0,78.0,5,13.823529411764707
247,40,Centro,,Itajaí,há 18 dias,Endereço Não Informado,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,0.0,0.0,0.0,0,0,1,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-40m2-id-2442040497?paginaoferta=81,1500.0,0.0,18,37.5
248,48,Fazenda,88302470,Itajaí,ontem,Rua Edmundo Kienast,SC,APARTAMENTO EM FAZENDA,Apartamento em FazendaApartamento em Fazenda para aluguel,-26.9265872,-48.6561559,0.0,1,0,1,2,Apartamento em Fazenda,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-fazenda-itajai-sc-48m2-id-2452707827?paginaoferta=83,750.0,0.0,1,15.625
249,25,Fazenda,88301202,Itajaí,há 3 dias,Avenida Sete de Setembro,SC,LOJA/SALÃO EM FAZENDA,Loja/Salão em FazendaLoja/Salão em Fazenda para aluguel,-26.9128452,-48.6568283,0.0,0,0,1,1,Loja/Salão em Fazenda,1,http://www.zapimoveis.com.br/imovel/aluguel-loja-salao-fazenda-itajai-sc-25m2-id-2444914957?paginaoferta=84,1550.0,0.0,3,62.0
250,19,Fazenda,,Itajaí,há 17 dias,Endereço Não Informado,SC,APARTAMENTO EM FAZENDA,Apartamento em FazendaApartamento em Fazenda para aluguel,0.0,0.0,200.0,1,0,0,5,Apartamento em Fazenda,1,http://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-fazenda-itajai-sc-19m2-id-2454215019?paginaoferta=140,800.0,0.0,17,42.10526315789474
251,46,Centro,,Itajaí,há 17 dias,Endereço Não Informado,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,0.0,0.0,550.0,0,0,0,5,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-46m2-id-2450529739?paginaoferta=140,1500.0,0.0,17,32.608695652173914
252,22,Fazenda,88301203,Itajaí,há 17 dias,Avenida Sete de Setembro,SC,CONJUNTO COMERCIAL/SALA EM FAZENDA,Conjunto Comercial/Sala em FazendaConjunto Comercial/Sala em Fazenda para aluguel,-26.9128452,-48.6568283,0.0,0,0,0,1,Conjunto Comercial/Sala em Fazenda,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-fazenda-itajai-sc-22m2-id-2452034675?paginaoferta=127,1000.0,0.0,17,45.45454545454545
253,64,São Judas,88303410,Itajaí,há 17 dias,Rua Carolina Vailatti,SC,CONJUNTO COMERCIAL/SALA EM SÃO JUDAS,Conjunto Comercial/Sala em São JudasConjunto Comercial/Sala em São Judas para aluguel,-26.9103954,-48.6777859,0.0,0,0,1,1,Conjunto Comercial/Sala em São Judas,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-s-judas-itajai-sc-64m2-id-2452034580?paginaoferta=127,1100.0,0.0,17,17.1875
254,28,Centro,88301901,Itajaí,há 9 dias,Rua Doutor Pedro Ferreira,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9039424,-48.6573037,0.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-28m2-id-2455329383?paginaoferta=116,880.0,0.0,9,31.428571428571427
255,28,Centro,88301901,Itajaí,há 9 dias,Rua Doutor Pedro Ferreira,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9039424,-48.6573037,0.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-28m2-id-2455329085?paginaoferta=116,900.0,0.0,9,32.142857142857146
256,59,São João,88304101,Itajaí,há 13 dias,Rua Heitor Liberato,SC,APARTAMENTO EM SÃO JOÃO,Apartamento em São JoãoApartamento em São João para aluguel,0.0,0.0,340.0,2,0,1,1,Apartamento em São João,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-s-joao-itajai-sc-59m2-id-2453814515?paginaoferta=106,1500.0,0.0,13,25.423728813559322
257,56,Espinheiros,88317200,Itajaí,ontem,Rua Fermino Vieira Cordeiro,SC,APARTAMENTO EM ESPINHEIROS,Apartamento em EspinheirosApartamento em Espinheiros para aluguel,-26.8961829,-48.7308259,0.0,2,0,1,1,Apartamento em Espinheiros,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-espinheiros-itajai-sc-56m2-id-2456047674?paginaoferta=84,1500.0,0.0,1,26.785714285714285
258,87,Centro,88301580,Itajaí,há 2 dias,Rua Herculano Corrêa,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9116062,-48.6614309,0.0,3,1,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-centro-itajai-sc-87m2-id-2456045707?paginaoferta=85,2000.0,0.0,2,22.988505747126435
259,27,Centro,88301901,Itajaí,ontem,Rua Doutor Pedro Ferreira,SC,LOJA/SALÃO EM CENTRO,Loja/Salão em CentroLoja/Salão em Centro para aluguel,-26.9039015,-48.6572261,215.0,0,0,0,1,Loja/Salão em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-loja-salao--centro-itajai-sc-27m2-id-2441331997?paginaoferta=81,550.0,0.0,1,20.37037037037037
260,35,Fazenda,88302240,Itajaí,ontem,Rua João Rodi,SC,APARTAMENTO EM FAZENDA,Apartamento em FazendaApartamento em Fazenda para aluguel,-26.9149371,-48.6577634,230.0,1,0,0,1,Apartamento em Fazenda,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto-fazenda-itajai-sc-35m2-id-2442336082?paginaoferta=81,550.0,10.0,1,15.714285714285714
261,0,Salseiros,88352502,Itajaí,há 18 dias,Rodovia Antônio Heil,SC,TERRENO PADRÃO EM SALSEIROS,Terreno Padrão em SalseirosTerreno Padrão em Salseiros para aluguel,0.0,0.0,0.0,0,0,0,1,Terreno Padrão em Salseiros,1,http://www.zapimoveis.com.br/imovel/venda-terreno-padrao--salseiros-itajai-sc-id-2216015665?paginaoferta=84,43000.0,0.0,18,inf
262,41,São Vicente,88309200,Itajaí,há 4 meses,Rua Estefano José Vanolli,SC,APARTAMENTO EM SÃO VICENTE,Apartamento em São VicenteApartamento em São Vicente para aluguel,-26.8989586,-48.6891901,0.0,1,0,1,1,Apartamento em São Vicente,1,http://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-s-vicente-itajai-sc-41m2-id-2442259880?paginaoferta=77,1200.0,0.0,120,29.26829268292683
263,98,Centro,88301400,Itajaí,há 3 dias,Rua Lauro Muller,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.907767,-48.6554544,0.0,3,3,2,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-centro-itajai-sc-98m2-id-2452033505?paginaoferta=127,2800.0,0.0,3,28.571428571428573
264,33,Centro,88301302,Itajaí,há 10 dias,Avenida Coronel Marcos Konder,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9094967,-48.6601292,244.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-33m2-id-2214695503?paginaoferta=126,900.0,0.0,10,27.272727272727273
265,65,Fazenda,88302570,Itajaí,ontem,Rua Júlio Joaquim Fernandes,SC,APARTAMENTO EM FAZENDA,Apartamento em FazendaApartamento em Fazenda para aluguel,-26.9281803,-48.6520746,274.0,2,1,1,1,Apartamento em Fazenda,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-fazenda-itajai-sc-65m2-id-2447744842?paginaoferta=126,1500.0,74.0,1,23.076923076923077
266,93,São João,88305000,Itajaí,há 17 dias,Avenida Irineu Bornhausen,SC,CONJUNTO COMERCIAL/SALA EM SÃO JOÃO,Conjunto Comercial/Sala em São JoãoConjunto Comercial/Sala em São João para aluguel,-26.8964664,-48.6752734,0.0,0,0,0,1,Conjunto Comercial/Sala em São João,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-s-joao-itajai-sc-93m2-id-2452034878?paginaoferta=126,1800.0,0.0,17,19.35483870967742
267,126,Cabeçudas,88306510,Itajaí,há 16 dias,Rua José Menescau do Monte,SC,APARTAMENTO EM CABEÇUDAS,Apartamento em CabeçudasApartamento em Cabeçudas para aluguel,-26.9284882,-48.6356503,0.0,3,3,2,1,Apartamento em Cabeçudas,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-cabecudas-itajai-sc-126m2-id-2452034581?paginaoferta=122,3000.0,0.0,16,23.80952380952381
268,78,São Judas,88303310,Itajaí,há 2 dias,Rua Santo Antônio,SC,APARTAMENTO EM SÃO JUDAS,Apartamento em São JudasApartamento em São Judas para aluguel,-26.9087264,-48.6761638,0.0,2,1,1,1,Apartamento em São Judas,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-s-judas-itajai-sc-78m2-id-2450591724?paginaoferta=75,1100.0,70.0,2,14.102564102564102
269,166,Praia Brava,88306806,Itajaí,há 9 dias,Rua Delfim Mário Pádua Peixoto,SC,APARTAMENTO EM PRAIA BRAVA,Apartamento em Praia BravaApartamento em Praia Brava para aluguel,-26.9435159,-48.6302251,1800.0,4,3,3,1,Apartamento em Praia Brava,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-4-quartos-com-piscina-praia-brava-itajai-sc-166m2-id-2446390139?paginaoferta=75,10000.0,0.0,9,60.24096385542169
270,420,Centro,88303023,Itajaí,há 17 dias,Rua Doutor Cacildo Romagnani,SC,CASA EM CENTRO,Casa em CentroCasa em Centro para aluguel,-26.9062649,-48.6640723,0.0,5,2,0,1,Casa em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-casa-5-quartos-com-piscina-centro-itajai-sc-420m2-id-2447821600?paginaoferta=126,7000.0,295.0,17,16.666666666666668
271,1200,Espinheiros,,Itajaí,há 2 dias,Endereço Não Informado,SC,GALPÃO/DEPÓSITO/ARMAZÉM EM ESPINHEIROS,Galpão/Depósito/Armazém em EspinheirosGalpão/Depósito/Armazém em Espinheiros para aluguel,0.0,0.0,0.0,0,0,6,1,Galpão/Depósito/Armazém em Espinheiros,1,"http://www.zapimoveis.com.br/imovel/aluguel-galpao-deposito-armazem--espinheiros-itajai-sc-1,200m2-id-2448422933?paginaoferta=127",14400.0,9350.0,2,12.0
272,53,Centro,88301320,Itajaí,há 17 dias,Rua Samuel Heusi,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9040248,-48.6599557,300.0,0,0,1,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-53m2-id-2439161676?paginaoferta=127,900.0,0.0,17,16.9811320754717
273,126,Cabeçudas,88306510,Itajaí,há 17 dias,Rua José Menescau do Monte,SC,APARTAMENTO EM CABEÇUDAS,Apartamento em CabeçudasApartamento em Cabeçudas para aluguel,-26.9284882,-48.6356503,0.0,3,3,2,1,Apartamento em Cabeçudas,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-cabecudas-itajai-sc-126m2-id-2452034776?paginaoferta=122,3000.0,0.0,17,23.80952380952381
274,480,Centro,88301500,Itajaí,há 5 dias,Rua João Bauer,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9104491,-48.6610442,0.0,4,4,4,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-4-quartos-centro-itajai-sc-480m2-id-2452033504?paginaoferta=123,3000.0,0.0,5,6.25
275,339,Fazenda,88301470,Itajaí,há 6 dias,Rua Tubarão,SC,APARTAMENTO EM FAZENDA,Apartamento em FazendaApartamento em Fazenda para aluguel,-26.9140899,-48.6536526,0.0,3,3,2,1,Apartamento em Fazenda,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-fazenda-itajai-sc-339m2-id-2452033991?paginaoferta=123,3000.0,0.0,6,8.849557522123893
276,234,Centro,88303000,Itajaí,ontem,Rua Brusque,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9101747,-48.664954,450.0,0,0,6,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-234m2-id-2447923091?paginaoferta=75,7300.0,0.0,1,31.196581196581196
277,55,Murta,88311030,Itajaí,ontem,Rua Germano Bastos,SC,APARTAMENTO EM MURTA,Apartamento em MurtaApartamento em Murta para aluguel,-26.870566,-48.7025221,210.0,2,0,1,1,Apartamento em Murta,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-churrasqueira-murta-itajai-sc-55m2-id-2449190958?paginaoferta=75,750.0,37.0,1,13.636363636363637
278,160,Centro,88303015,Itajaí,há 9 dias,Rua Tibúrcio Bastos Gonçalves,SC,CASA EM CENTRO,Casa em CentroCasa em Centro para aluguel,-26.9097445,-48.6649148,0.0,3,1,1,2,Casa em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-centro-itajai-sc-160m2-id-2450342276?paginaoferta=76,3100.0,55.0,9,19.375
279,42,Fazenda,88302210,Itajaí,há 18 dias,Rua Júlio Willerding,SC,APARTAMENTO EM FAZENDA,Apartamento em FazendaApartamento em Fazenda para aluguel,-26.9137004,-48.6599165,290.0,1,0,1,1,Apartamento em Fazenda,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto--fazenda-itajai-sc-42m2-id-2454007940?paginaoferta=127,1200.0,39.0,18,28.571428571428573
280,70,Centro,,Itajaí,ontem,José Bonifácio Malburg,SC,LOJA/SALÃO EM CENTRO,Loja/Salão em CentroLoja/Salão em Centro para aluguel,0.0,0.0,0.0,0,0,0,1,Loja/Salão em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-loja-salao-centro-itajai-sc-70m2-id-2454510214?paginaoferta=127,3500.0,50.0,1,50.0
281,1250,São João,88305000,Itajaí,há 18 dias,Avenida Irineu Bornhausen,SC,GALPÃO/DEPÓSITO/ARMAZÉM EM SÃO JOÃO,Galpão/Depósito/Armazém em São JoãoGalpão/Depósito/Armazém em São João para aluguel,-26.8942746,-48.6774808,0.0,0,0,0,1,Galpão/Depósito/Armazém em São João,1,"http://www.zapimoveis.com.br/imovel/aluguel-galpao-deposito-armazem-s-joao-itajai-sc-1,250m2-id-2427386301?paginaoferta=127",18000.0,0.0,18,14.4
282,295,Centro,88301001,Itajaí,há 25 dias,Rua Hercílio Luz,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.905742,-48.6575167,0.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-295m2-id-2453760797?paginaoferta=123,8850.0,0.0,25,30.0
283,38,Praia Brava,88306001,Itajaí,há 17 dias,Avenida Osvaldo Reis,SC,CONJUNTO COMERCIAL/SALA EM PRAIA BRAVA,Conjunto Comercial/Sala em Praia BravaConjunto Comercial/Sala em Praia Brava para aluguel,-26.929816,-48.6451069,0.0,0,0,1,1,Conjunto Comercial/Sala em Praia Brava,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala--praia-brava-itajai-sc-38m2-id-2430001473?paginaoferta=123,2200.0,0.0,17,57.89473684210526
284,200,Centro,88303024,Itajaí,há 17 dias,Rua Frederico Augusto Luiz Thieme,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9082931,-48.6641313,0.0,0,0,1,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala--centro-itajai-sc-200m2-id-2429032693?paginaoferta=123,2900.0,0.0,17,14.5
285,190,Centro,88301320,Itajaí,há 10 dias,Rua Samuel Heusi,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.903326,-48.6592567,0.0,4,1,2,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-4-quartos-com-piscina-centro-itajai-sc-190m2-id-2455233541?paginaoferta=76,2900.0,0.0,10,15.263157894736842
286,87,Centro,88301360,Itajaí,há 10 dias,Rua Tijucas,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9046416,-48.6646655,0.0,3,1,2,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-centro-itajai-sc-87m2-id-2455234123?paginaoferta=76,3000.0,0.0,10,34.48275862068966
287,55,Fazendinha,88306180,Itajaí,ontem,Rua Maria Sedrez,SC,APARTAMENTO EM FAZENDINHA,Apartamento em FazendinhaApartamento em Fazendinha para aluguel,-26.9321231,-48.6478856,230.0,2,0,1,1,Apartamento em Fazendinha,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-churrasqueira-fazendinha-itajai-sc-55m2-id-2450561867?paginaoferta=76,1000.0,140.0,1,18.181818181818183
288,81,São Judas,,Itajaí,há 17 dias,Rua São Francisco de Assis,SC,APARTAMENTO EM SÃO JUDAS,Apartamento em São JudasApartamento em São Judas para aluguel,0.0,0.0,279.0,2,2,2,1,Apartamento em São Judas,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos--s-judas-itajai-sc-81m2-id-2450815676?paginaoferta=70,1700.0,73.0,17,20.987654320987655
289,300,Centro,88301420,Itajaí,há 17 dias,Rua Quinze de Novembro,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9098279,-48.6557806,0.0,3,3,3,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-com-piscina-centro-itajai-sc-300m2-id-2196885585?paginaoferta=71,5000.0,0.0,17,16.666666666666668
290,65,Murta,88311290,Itajaí,há 17 dias,Rua Alberto Buchele,SC,APARTAMENTO EM MURTA,Apartamento em MurtaApartamento em Murta para aluguel,-26.8782866,-48.700476,0.0,2,0,0,1,Apartamento em Murta,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-murta-itajai-sc-65m2-id-2452954191?paginaoferta=128,900.0,0.0,17,13.846153846153847
291,65,Murta,88311300,Itajaí,ontem,Rua José Luiz Marcelino,SC,APARTAMENTO EM MURTA,Apartamento em MurtaApartamento em Murta para aluguel,-26.874498,-48.6971298,0.0,2,0,1,5,Apartamento em Murta,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-churrasqueira-murta-itajai-sc-65m2-id-2453940582?paginaoferta=128,850.0,0.0,1,13.076923076923077
292,42,Fazenda,88302230,Itajaí,ontem,Rua Doutor Leoberto Leal,SC,APARTAMENTO EM FAZENDA,Apartamento em FazendaApartamento em Fazenda para aluguel,-26.9145063,-48.6582583,219.0,1,0,0,1,Apartamento em Fazenda,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto--fazenda-itajai-sc-42m2-id-2453930198?paginaoferta=128,1000.0,0.0,1,23.80952380952381
293,32,Centro,88301302,Itajaí,há 17 dias,Avenida Coronel Marcos Konder,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9094967,-48.6601292,370.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-32m2-id-2434965999?paginaoferta=61,900.0,39.0,17,28.125
294,2300,Cordeiros,,Itajaí,há 2 dias,Endereço Não Informado,SC,GALPÃO/DEPÓSITO/ARMAZÉM EM CORDEIROS,Galpão/Depósito/Armazém em CordeirosGalpão/Depósito/Armazém em Cordeiros para aluguel,0.0,0.0,0.0,0,0,6,1,Galpão/Depósito/Armazém em Cordeiros,1,"http://www.zapimoveis.com.br/imovel/aluguel-galpao-deposito-armazem--cordeiros-itajai-sc-2,300m2-id-2175605567?paginaoferta=71",30000.0,9000.0,2,13.043478260869565
295,53275,Itaipava,88307751,Itajaí,há 18 dias,,SC,TERRENO PADRÃO EM ITAIPAVA,Terreno Padrão em ItaipavaTerreno Padrão em Itaipava para aluguel,0.0,0.0,0.0,0,0,0,1,Terreno Padrão em Itaipava,1,"http://www.zapimoveis.com.br/imovel/venda-terreno-padrao--itaipava-itajai-sc-53,275m2-id-2431019707?paginaoferta=58",43000.0,0.0,18,0.8071328015016425
296,72,Cordeiros,88310641,Itajaí,há 9 dias,Rua José Rosa,SC,APARTAMENTO EM CORDEIROS,Apartamento em CordeirosApartamento em Cordeiros para aluguel,-26.8957985,-48.7027198,0.0,2,1,2,1,Apartamento em Cordeiros,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-cordeiros-itajai-sc-72m2-id-2455329174?paginaoferta=54,1300.0,0.0,9,18.055555555555557
297,216,Fazendinha,88306250,Itajaí,há 4 meses,Oswaldo Pereira,SC,CASA EM FAZENDINHA,Casa em FazendinhaCasa em Fazendinha para aluguel,-26.926313,-48.6485613,0.0,4,0,4,1,Casa em Fazendinha,1,http://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-fazendinha-itajai-sc-216m2-id-2442831878?paginaoferta=51,3500.0,0.0,120,16.203703703703702
298,46,Centro,88301030,Itajaí,há 3 dias,Rua Doutor Pedro Ferreira,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9043751,-48.65643,350.0,1,1,1,2,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto--centro-itajai-sc-46m2-id-2453197888?paginaoferta=124,1550.0,0.0,3,33.69565217391305
299,40,Centro,88301301,Itajaí,há 17 dias,Avenida Coronel Marcos Konder,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.911185,-48.659765,465.0,0,0,0,2,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala--centro-itajai-sc-40m2-id-2215485476?paginaoferta=124,1100.0,82.0,17,27.5
300,3000,Cordeiros,88311710,Itajaí,há 17 dias,Rua Francisco Reis,SC,GALPÃO/DEPÓSITO/ARMAZÉM EM CORDEIROS,Galpão/Depósito/Armazém em CordeirosGalpão/Depósito/Armazém em Cordeiros para aluguel,-26.894242,-48.711459,3000.0,0,0,50,1,Galpão/Depósito/Armazém em Cordeiros,1,"http://www.zapimoveis.com.br/imovel/aluguel-galpao-deposito-armazem--cordeiros-itajai-sc-3,000m2-id-2177945651?paginaoferta=76",36000.0,0.0,17,12.0
301,70,Centro,88301215,Itajaí,há 17 dias,Rua Doutor Nereu Ramos,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9091503,-48.6595498,800.0,2,1,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos--centro-itajai-sc-70m2-id-2450431692?paginaoferta=77,1200.0,0.0,17,17.142857142857142
302,1920,Salseiros,,Itajaí,há 2 dias,Endereço Não Informado,SC,GALPÃO/DEPÓSITO/ARMAZÉM EM SALSEIROS,Galpão/Depósito/Armazém em SalseirosGalpão/Depósito/Armazém em Salseiros para aluguel,0.0,0.0,1.0,0,0,0,5,Galpão/Depósito/Armazém em Salseiros,1,"http://www.zapimoveis.com.br/imovel/aluguel-galpao-deposito-armazem-salseiros-itajai-sc-1,920m2-id-2450867521?paginaoferta=50",24000.0,4300.0,2,12.5
